12398,Donald Trump,bona-fide
12399,Bernie Sanders,spoof
12400,Barack Obama,bona-fide
12401,Barack Obama,bona-fide
12402,Donald Trump,bona-fide
12403,Ronald Reagan,bona-fide
12404,Alec Guinness,spoof
12405,Alec Guinness,spoof
12406,Mark Zuckerberg,spoof
12407,Calvin Coolidge,bona-fide
12408,Mark Zuckerberg,bona-fide
12409,Donald Trump,bona-fide
12410,Christopher Hitchens,spoof
12411,Donald Trump,bona-fide
12412,Bill Clinton,spoof
12413,Bill Clinton,bona-fide
12414,Winston Churchill,bona-fide
12415,Nelson Mandela,bona-fide
12416,Barack Obama,bona-fide
12417,Winston Churchill,bona-fide
12418,Scarlett Johansson,spoof
12419,Bernie Sanders,bona-fide
12420,Mark Zuckerberg,spoof
12421,George W. Bush,spoof
12422,Barack Obama,bona-fide
12423,Dwight Eisenhower,bona-fide
12424,Barack Obama,bona-fide
12425,Donald Trump,bona-fide
12426,Mark Zuckerberg,spoof
12427,Nelson Mandela,spoof
12428,Barack Obama,bona-fide
12429,Christopher Hitchens,bona-fide
12430,Ayn Rand,bona-fide
12431,Martin Luther King,bona-fide
12432,Barack Obama,bona-fide
12433,Ayn Rand,bona-fide
12434,Winston Churchill,bona-fide
12435,Ayn Rand,bona-fide
12436,Alan Watts,spoof
12437,Nelson Mandela,spoof
12438,Alexandria Ocasio-Cortez,bona-fide
12439,Ayn Rand,spoof
12440,2Pac,spoof
12441,Donald Trump,bona-fide
12442,Barack Obama,bona-fide
12443,Barack Obama,bona-fide
12444,Barack Obama,spoof
12445,Ronald Reagan,bona-fide
12446,Lyndon Johnson,bona-fide
12447,Ronald Reagan,spoof
12448,Ayn Rand,bona-fide
12449,Bernie Sanders,spoof
12450,Kamala Harris,bona-fide
12451,Malcolm X,bona-fide
12452,Alec Guinness,bona-fide
12453,Donald Trump,bona-fide
12454,Barack Obama,bona-fide
12455,JFK,bona-fide
12456,Winston Churchill,bona-fide
12457,Queen Elizabeth II,bona-fide
12458,Barack Obama,bona-fide
12459,Louis Farrakhan,bona-fide
12460,Richard Nixon,bona-fide
12461,Bernie Sanders,spoof
12462,Ronald Reagan,spoof
12463,Alec Guinness,spoof
12464,Alec Guinness,bona-fide
12465,Barack Obama,spoof
12466,Louis Farrakhan,bona-fide
12467,FDR,bona-fide
12468,Winston Churchill,bona-fide
12469,Milton Friedman,bona-fide
12470,Bill Clinton,bona-fide
12471,Donald Trump,bona-fide
12472,Christopher Hitchens,bona-fide
12473,Adam Driver,bona-fide
12474,Donald Trump,bona-fide
12475,Malcolm X,bona-fide
12476,Barack Obama,spoof
12477,Donald Trump,bona-fide
12478,Bernie Sanders,bona-fide
12479,Barack Obama,bona-fide
12480,Barack Obama,bona-fide
12481,Mark Zuckerberg,spoof
12482,Donald Trump,spoof
12483,Donald Trump,bona-fide
12484,Martin Luther King,spoof
12485,Bernie Sanders,bona-fide
12486,Alec Guinness,spoof
12487,Alec Guinness,spoof
12488,Martin Luther King,spoof
12489,The Notorious B.I.G.,bona-fide
12490,Richard Nixon,bona-fide
12491,Arnold Schwarzenegger,spoof
12492,Tucker Carlson,spoof
12493,Bernie Sanders,bona-fide
12494,Barack Obama,bona-fide
12495,Alec Guinness,bona-fide
12496,Barack Obama,bona-fide
12497,Nelson Mandela,bona-fide
12498,FDR,spoof
12499,Nelson Mandela,spoof
12500,JFK,spoof
12501,Boris Johnson,bona-fide
12502,Barack Obama,bona-fide
12503,Barack Obama,bona-fide
12504,Bernie Sanders,spoof
12505,Alec Guinness,bona-fide
12506,Ronald Reagan,bona-fide
12507,Nelson Mandela,spoof
12508,Harry Truman,spoof
12509,Alec Guinness,bona-fide
12510,Donald Trump,bona-fide
12511,Nelson Mandela,spoof
12512,Louis Farrakhan,spoof
12513,The Notorious B.I.G.,spoof
12514,Ayn Rand,bona-fide
12515,Martin Luther King,bona-fide
12516,Ayn Rand,bona-fide
12517,Donald Trump,bona-fide
12518,Winston Churchill,bona-fide
12519,Donald Trump,bona-fide
12520,Donald Trump,bona-fide
12521,Barack Obama,bona-fide
12522,The Notorious B.I.G.,spoof
12523,Donald Trump,bona-fide
12524,The Notorious B.I.G.,bona-fide
12525,Donald Trump,bona-fide
12526,Barack Obama,bona-fide
12527,Bill Clinton,bona-fide
12528,Ayn Rand,bona-fide
12529,Bernie Sanders,bona-fide
12530,The Notorious B.I.G.,spoof
12531,Bill Clinton,bona-fide
12532,Barack Obama,spoof
12533,Christopher Hitchens,bona-fide
12534,Barack Obama,bona-fide
12535,Nick Offerman,bona-fide
12536,Barack Obama,spoof
12537,Bill Clinton,spoof
12538,Alec Guinness,spoof
12539,Bernie Sanders,bona-fide
12540,Bernie Sanders,spoof
12541,Queen Elizabeth II,spoof
12542,Milton Friedman,spoof
12543,Donald Trump,bona-fide
12544,Barack Obama,bona-fide
12545,Queen Elizabeth II,spoof
12546,JFK,spoof
12547,Bob Ross,spoof
12548,Mark Zuckerberg,bona-fide
12549,Alec Guinness,bona-fide
12550,George W. Bush,bona-fide
12551,2Pac,spoof
12552,George W. Bush,spoof
12553,Alec Guinness,bona-fide
12554,The Notorious B.I.G.,spoof
12555,Alec Guinness,spoof
12556,Barack Obama,bona-fide
12557,Arnold Schwarzenegger,bona-fide
12558,Bill Clinton,spoof
12559,Martin Luther King,spoof
12560,Ronald Reagan,spoof
12561,Barack Obama,bona-fide
12562,Ayn Rand,bona-fide
12563,Bernie Sanders,bona-fide
12564,Christopher Hitchens,bona-fide
12565,Ayn Rand,spoof
12566,Barack Obama,bona-fide
12567,William F. Buckley,spoof
12568,Boris Johnson,bona-fide
12569,Queen Elizabeth II,spoof
12570,Ronald Reagan,spoof
12571,Nelson Mandela,bona-fide
12572,Bernie Sanders,bona-fide
12573,Bernie Sanders,spoof
12574,Christopher Hitchens,spoof
12575,John Cleese,spoof
12576,Bernie Sanders,spoof
12577,Winston Churchill,bona-fide
12578,Louis Farrakhan,bona-fide
12579,Ayn Rand,bona-fide
12580,Alec Guinness,bona-fide
12581,Alec Guinness,bona-fide
12582,Barack Obama,bona-fide
12583,Richard Nixon,bona-fide
12584,Donald Trump,bona-fide
12585,Donald Trump,bona-fide
12586,The Notorious B.I.G.,spoof
12587,Bernie Sanders,bona-fide
12588,Donald Trump,bona-fide
12589,Gilbert Gottfried,spoof
12590,Jeff Goldblum,spoof
12591,George W. Bush,bona-fide
12592,Ayn Rand,spoof
12593,2Pac,spoof
12594,Barack Obama,spoof
12595,Bernie Sanders,spoof
12596,Bernie Sanders,bona-fide
12597,Bernie Sanders,bona-fide
12598,Barack Obama,bona-fide
12599,Barack Obama,bona-fide
12600,Bill Clinton,spoof
12601,Dwight Eisenhower,bona-fide
12602,Arnold Schwarzenegger,bona-fide
12603,Ayn Rand,bona-fide
12604,Ronald Reagan,spoof
12605,Barack Obama,bona-fide
12606,Donald Trump,bona-fide
12607,Barack Obama,bona-fide
12608,Ayn Rand,bona-fide
12609,Arnold Schwarzenegger,spoof
12610,John Cleese,spoof
12611,Alec Guinness,bona-fide
12612,JFK,bona-fide
12613,Bernie Sanders,bona-fide
12614,Barack Obama,spoof
12615,Donald Trump,bona-fide
12616,Barack Obama,bona-fide
12617,Milton Friedman,spoof
12618,Louis Farrakhan,bona-fide
12619,Donald Trump,bona-fide
12620,Donald Trump,bona-fide
12621,The Notorious B.I.G.,spoof
12622,Dwight Eisenhower,bona-fide
12623,Bernie Sanders,bona-fide
12624,Richard Nixon,bona-fide
12625,Donald Trump,bona-fide
12626,Alec Guinness,bona-fide
12627,George W. Bush,spoof
12628,Alexandria Ocasio-Cortez,spoof
12629,Martin Luther King,bona-fide
12630,Barack Obama,bona-fide
12631,Donald Trump,bona-fide
12632,Barack Obama,bona-fide
12633,Mr. Rogers,spoof
12634,Barack Obama,spoof
12635,Scarlett Johansson,bona-fide
12636,Ronald Reagan,spoof
12637,Dwight Eisenhower,bona-fide
12638,John Cleese,bona-fide
12639,Arnold Schwarzenegger,spoof
12640,Bernie Sanders,spoof
12641,Alexandria Ocasio-Cortez,spoof
12642,Scarlett Johansson,bona-fide
12643,Milton Friedman,spoof
12644,Donald Trump,bona-fide
12645,George W. Bush,spoof
12646,FDR,spoof
12647,Barack Obama,spoof
12648,Kamala Harris,bona-fide
12649,Donald Trump,spoof
12650,Alec Guinness,bona-fide
12651,Martin Luther King,bona-fide
12652,Barack Obama,spoof
12653,Bernie Sanders,bona-fide
12654,Bernie Sanders,spoof
12655,Alec Guinness,bona-fide
12656,Harry Truman,bona-fide
12657,Nelson Mandela,spoof
12658,Winston Churchill,spoof
12659,Lyndon Johnson,bona-fide
12660,Dwight Eisenhower,bona-fide
12661,Scarlett Johansson,spoof
12662,Bernie Sanders,bona-fide
12663,Bill Clinton,bona-fide
12664,Ronald Reagan,spoof
12665,Alec Guinness,bona-fide
12666,Alexandria Ocasio-Cortez,bona-fide
12667,Ronald Reagan,spoof
12668,Christopher Hitchens,bona-fide
12669,Milton Friedman,spoof
12670,Bernie Sanders,spoof
12671,Martin Luther King,spoof
12672,Arnold Schwarzenegger,bona-fide
12673,Milton Friedman,spoof
12674,Barack Obama,bona-fide
12675,Bill Burr,bona-fide
12676,Alec Guinness,spoof
12677,Ronald Reagan,spoof
12678,Barack Obama,bona-fide
12679,Alec Guinness,spoof
12680,Christopher Hitchens,bona-fide
12681,Richard Nixon,bona-fide
12682,Richard Nixon,bona-fide
12683,Ayn Rand,bona-fide
12684,Richard Nixon,bona-fide
12685,Alec Guinness,spoof
12686,Donald Trump,bona-fide
12687,Barack Obama,bona-fide
12688,Donald Trump,bona-fide
12689,Alec Guinness,bona-fide
12690,Barack Obama,bona-fide
12691,Alec Guinness,spoof
12692,Louis Farrakhan,bona-fide
12693,Bill Clinton,spoof
12694,Ayn Rand,bona-fide
12695,The Notorious B.I.G.,spoof
12696,Bill Clinton,spoof
12697,Alec Guinness,bona-fide
12698,Christopher Hitchens,bona-fide
12699,Milton Friedman,bona-fide
12700,Barack Obama,bona-fide
12701,Donald Trump,bona-fide
12702,Bill Clinton,spoof
12703,Louis Farrakhan,bona-fide
12704,FDR,spoof
12705,Bernie Sanders,bona-fide
12706,Ronald Reagan,bona-fide
12707,Barack Obama,bona-fide
12708,Louis Farrakhan,spoof
12709,Alec Guinness,spoof
12710,Winston Churchill,bona-fide
12711,FDR,bona-fide
12712,Winston Churchill,bona-fide
12713,Donald Trump,bona-fide
12714,Queen Elizabeth II,bona-fide
12715,Ronald Reagan,bona-fide
12716,Nick Offerman,bona-fide
12717,Barack Obama,bona-fide
12718,Mark Zuckerberg,bona-fide
12719,Barack Obama,bona-fide
12720,Milton Friedman,spoof
12721,Alec Guinness,bona-fide
12722,Barack Obama,spoof
12723,Christopher Hitchens,spoof
12724,Donald Trump,bona-fide
12725,Milton Friedman,bona-fide
12726,Alec Guinness,spoof
12727,Malcolm X,bona-fide
12728,Donald Trump,bona-fide
12729,Bill Clinton,spoof
12730,Donald Trump,bona-fide
12731,Donald Trump,bona-fide
12732,Mark Zuckerberg,bona-fide
12733,Alec Guinness,spoof
12734,Barack Obama,bona-fide
12735,Orson Welles,spoof
12736,Richard Nixon,bona-fide
12737,Ayn Rand,spoof
12738,Barack Obama,bona-fide
12739,Donald Trump,bona-fide
12740,Donald Trump,bona-fide
12741,Donald Trump,bona-fide
12742,Ayn Rand,bona-fide
12743,Winston Churchill,bona-fide
12744,Ayn Rand,bona-fide
12745,Donald Trump,bona-fide
12746,Christopher Hitchens,spoof
12747,2Pac,bona-fide
12748,Gilbert Gottfried,spoof
12749,Alec Guinness,spoof
12750,Winston Churchill,bona-fide
12751,Barack Obama,bona-fide
12752,Ronald Reagan,spoof
12753,Ayn Rand,bona-fide
12754,Alexandria Ocasio-Cortez,bona-fide
12755,Alec Guinness,spoof
12756,Barack Obama,bona-fide
12757,Alec Guinness,bona-fide
12758,Winston Churchill,bona-fide
12759,Bernie Sanders,spoof
12760,Alec Guinness,spoof
12761,Barack Obama,bona-fide
12762,Donald Trump,bona-fide
12763,Donald Trump,bona-fide
12764,Alec Guinness,bona-fide
12765,Barack Obama,bona-fide
12766,Christopher Hitchens,bona-fide
12767,Richard Nixon,bona-fide
12768,Bill Clinton,spoof
12769,Bernie Sanders,bona-fide
12770,Ayn Rand,bona-fide
12771,Kanye West,spoof
12772,Barack Obama,bona-fide
12773,Queen Elizabeth II,spoof
12774,Ronald Reagan,bona-fide
12775,Donald Trump,bona-fide
12776,Gilbert Gottfried,bona-fide
12777,Barack Obama,bona-fide
12778,Mark Zuckerberg,bona-fide
12779,Alec Guinness,bona-fide
12780,Mark Zuckerberg,bona-fide
12781,Nick Offerman,bona-fide
12782,Bill Clinton,bona-fide
12783,Mark Zuckerberg,bona-fide
12784,Alec Guinness,bona-fide
12785,Donald Trump,bona-fide
12786,Bill Clinton,spoof
12787,Nelson Mandela,bona-fide
12788,Donald Trump,bona-fide
12789,Alexandria Ocasio-Cortez,bona-fide
12790,Boris Johnson,spoof
12791,Bill Clinton,spoof
12792,Christopher Hitchens,bona-fide
12793,Bernie Sanders,bona-fide
12794,Ronald Reagan,bona-fide
12795,2Pac,spoof
12796,Bill Clinton,spoof
12797,Ayn Rand,spoof
12798,Calvin Coolidge,bona-fide
12799,Alan Watts,spoof
12800,Milton Friedman,spoof
12801,Nelson Mandela,spoof
12802,Ronald Reagan,spoof
12803,Alec Guinness,bona-fide
12804,Donald Trump,spoof
12805,Lyndon Johnson,bona-fide
12806,Ronald Reagan,bona-fide
12807,Barack Obama,bona-fide
12808,Milton Friedman,bona-fide
12809,Barack Obama,bona-fide
12810,Bill Clinton,spoof
12811,Barack Obama,bona-fide
12812,Gilbert Gottfried,spoof
12813,Alexandria Ocasio-Cortez,bona-fide
12814,Alexandria Ocasio-Cortez,bona-fide
12815,Bill Burr,bona-fide
12816,Alec Guinness,spoof
12817,Barack Obama,bona-fide
12818,Milton Friedman,spoof
12819,Bernie Sanders,spoof
12820,Bernie Sanders,bona-fide
12821,George W. Bush,spoof
12822,Alec Guinness,spoof
12823,Martin Luther King,spoof
12824,FDR,spoof
12825,Donald Trump,bona-fide
12826,George W. Bush,spoof
12827,Bill Clinton,bona-fide
12828,Barack Obama,bona-fide
12829,Winston Churchill,bona-fide
12830,Nelson Mandela,bona-fide
12831,Barack Obama,bona-fide
12832,Kanye West,spoof
12833,Bill Clinton,spoof
12834,Alan Watts,spoof
12835,JFK,spoof
12836,Bernie Sanders,spoof
12837,JFK,bona-fide
12838,Ronald Reagan,spoof
12839,Barack Obama,bona-fide
12840,Barack Obama,bona-fide
12841,Tucker Carlson,spoof
12842,Bill Clinton,bona-fide
12843,Ronald Reagan,spoof
12844,Nick Offerman,bona-fide
12845,Bernie Sanders,bona-fide
12846,Donald Trump,bona-fide
12847,Winston Churchill,bona-fide
12848,Alec Guinness,spoof
12849,Alec Guinness,spoof
12850,JFK,bona-fide
12851,Bernie Sanders,spoof
12852,Bill Clinton,bona-fide
12853,Ayn Rand,spoof
12854,Donald Trump,bona-fide
12855,Martin Luther King,bona-fide
12856,Alec Guinness,spoof
12857,Bernie Sanders,spoof
12858,Donald Trump,bona-fide
12859,Nick Offerman,bona-fide
12860,Ayn Rand,bona-fide
12861,Alec Guinness,bona-fide
12862,Barack Obama,bona-fide
12863,Louis Farrakhan,bona-fide
12864,Alec Guinness,bona-fide
12865,Alec Guinness,spoof
12866,Bill Clinton,bona-fide
12867,Bill Clinton,spoof
12868,Ayn Rand,bona-fide
12869,Christopher Hitchens,bona-fide
12870,Norm MacDonald,spoof
12871,Barack Obama,bona-fide
12872,Bernie Sanders,bona-fide
12873,Mark Zuckerberg,spoof
12874,2Pac,spoof
12875,Bill Clinton,bona-fide
12876,Norm MacDonald,spoof
12877,Nelson Mandela,spoof
12878,Alan Watts,spoof
12879,Ayn Rand,spoof
12880,Barack Obama,bona-fide
12881,Barack Obama,bona-fide
12882,Donald Trump,bona-fide
12883,Barack Obama,bona-fide
12884,Orson Welles,bona-fide
12885,Barack Obama,bona-fide
12886,Nelson Mandela,spoof
12887,Ayn Rand,spoof
12888,Gilbert Gottfried,spoof
12889,Winston Churchill,spoof
12890,Dwight Eisenhower,bona-fide
12891,Barack Obama,bona-fide
12892,Nick Offerman,spoof
12893,Alec Guinness,spoof
12894,Richard Nixon,spoof
12895,Alan Watts,spoof
12896,Alec Guinness,spoof
12897,Bernie Sanders,bona-fide
12898,Alec Guinness,spoof
12899,Ayn Rand,bona-fide
12900,Martin Luther King,bona-fide
12901,Alec Guinness,bona-fide
12902,Barack Obama,bona-fide
12903,Bernie Sanders,bona-fide
12904,Lyndon Johnson,bona-fide
12905,Christopher Hitchens,spoof
12906,Alec Guinness,spoof
12907,Orson Welles,spoof
12908,Winston Churchill,bona-fide
12909,Norm MacDonald,bona-fide
12910,Bernie Sanders,bona-fide
12911,Barack Obama,bona-fide
12912,FDR,bona-fide
12913,Orson Welles,spoof
12914,Barack Obama,bona-fide
12915,Alec Guinness,bona-fide
12916,Barack Obama,spoof
12917,Christopher Hitchens,spoof
12918,Mitch Hedberg,spoof
12919,Adam Driver,spoof
12920,Calvin Coolidge,bona-fide
12921,Bernie Sanders,bona-fide
12922,Alec Guinness,bona-fide
12923,Barack Obama,bona-fide
12924,Barack Obama,spoof
12925,Alec Guinness,bona-fide
12926,Donald Trump,bona-fide
12927,Donald Trump,bona-fide
12928,Bill Clinton,bona-fide
12929,Kanye West,bona-fide
12930,Alec Guinness,bona-fide
12931,Ronald Reagan,spoof
12932,Kanye West,spoof
12933,Barack Obama,bona-fide
12934,JFK,bona-fide
12935,Christopher Hitchens,spoof
12936,Gilbert Gottfried,bona-fide
12937,Alec Guinness,spoof
12938,Arnold Schwarzenegger,bona-fide
12939,Mark Zuckerberg,bona-fide
12940,Donald Trump,bona-fide
12941,Scarlett Johansson,spoof
12942,Gilbert Gottfried,bona-fide
12943,Christopher Hitchens,bona-fide
12944,Donald Trump,bona-fide
12945,Bill Clinton,bona-fide
12946,Ronald Reagan,spoof
12947,Christopher Hitchens,spoof
12948,George W. Bush,bona-fide
12949,Ayn Rand,bona-fide
12950,Bill Clinton,spoof
12951,Bernie Sanders,bona-fide
12952,Bernie Sanders,spoof
12953,Ronald Reagan,spoof
12954,Barack Obama,bona-fide
12955,Bill Clinton,bona-fide
12956,Boris Johnson,bona-fide
12957,Ronald Reagan,spoof
12958,Tucker Carlson,bona-fide
12959,Alec Guinness,spoof
12960,Christopher Hitchens,spoof
12961,Ronald Reagan,bona-fide
12962,Bernie Sanders,bona-fide
12963,Bernie Sanders,spoof
12964,Bernie Sanders,bona-fide
12965,Christopher Hitchens,spoof
12966,Bernie Sanders,bona-fide
12967,Alec Guinness,bona-fide
12968,Ayn Rand,spoof
12969,Donald Trump,bona-fide
12970,Bill Clinton,spoof
12971,Christopher Hitchens,spoof
12972,Bill Clinton,spoof
12973,Donald Trump,bona-fide
12974,Bernie Sanders,bona-fide
12975,Donald Trump,bona-fide
12976,Donald Trump,spoof
12977,Mark Zuckerberg,bona-fide
12978,Ayn Rand,bona-fide
12979,Barack Obama,bona-fide
12980,JFK,bona-fide
12981,Bernie Sanders,bona-fide
12982,Alexandria Ocasio-Cortez,bona-fide
12983,Ayn Rand,spoof
12984,Alec Guinness,bona-fide
12985,Ronald Reagan,bona-fide
12986,Barack Obama,bona-fide
12987,Queen Elizabeth II,spoof
12988,Barack Obama,spoof
12989,Ayn Rand,spoof
12990,Bernie Sanders,bona-fide
12991,Ayn Rand,spoof
12992,Bernie Sanders,bona-fide
12993,Barack Obama,bona-fide
12994,FDR,bona-fide
12995,Ayn Rand,bona-fide
12996,Barack Obama,bona-fide
12997,Bill Clinton,spoof
12998,Ayn Rand,spoof
12999,George W. Bush,spoof
13000,George Carlin,bona-fide
13001,Winston Churchill,bona-fide
13002,Alec Guinness,spoof
13003,Donald Trump,bona-fide
13004,Ronald Reagan,bona-fide
13005,Bill Clinton,bona-fide
13006,Alec Guinness,spoof
13007,Winston Churchill,bona-fide
13008,Barack Obama,bona-fide
13009,Richard Nixon,bona-fide
13010,Donald Trump,bona-fide
13011,Bernie Sanders,bona-fide
13012,Dwight Eisenhower,bona-fide
13013,Donald Trump,bona-fide
13014,Donald Trump,bona-fide
13015,Bill Clinton,spoof
13016,Queen Elizabeth II,spoof
13017,George Carlin,bona-fide
13018,Bernie Sanders,spoof
13019,The Notorious B.I.G.,spoof
13020,Winston Churchill,spoof
13021,Jerry Seinfeld,spoof
13022,Adam Driver,bona-fide
13023,Bernie Sanders,spoof
13024,Ayn Rand,spoof
13025,Nelson Mandela,spoof
13026,Harry Truman,bona-fide
13027,Dwight Eisenhower,spoof
13028,Ayn Rand,bona-fide
13029,Donald Trump,bona-fide
13030,Alec Guinness,spoof
13031,Alec Guinness,spoof
13032,Bill Burr,bona-fide
13033,Queen Elizabeth II,spoof
13034,John Cleese,spoof
13035,Bernie Sanders,spoof
13036,Bob Ross,bona-fide
13037,George W. Bush,spoof
13038,Mark Zuckerberg,bona-fide
13039,Alec Guinness,bona-fide
13040,Donald Trump,bona-fide
13041,Alec Guinness,spoof
13042,Alec Guinness,bona-fide
13043,Ayn Rand,bona-fide
13044,Martin Luther King,bona-fide
13045,Arnold Schwarzenegger,bona-fide
13046,Donald Trump,bona-fide
13047,Winston Churchill,spoof
13048,Ronald Reagan,spoof
13049,FDR,bona-fide
13050,Barack Obama,bona-fide
13051,Richard Nixon,bona-fide
13052,Barack Obama,bona-fide
13053,Bill Burr,spoof
13054,Christopher Hitchens,bona-fide
13055,Barack Obama,bona-fide
13056,Ayn Rand,bona-fide
13057,Queen Elizabeth II,spoof
13058,Alec Guinness,spoof
13059,Boris Johnson,bona-fide
13060,JFK,bona-fide
13061,Barack Obama,bona-fide
13062,Donald Trump,bona-fide
13063,Louis Farrakhan,bona-fide
13064,Bill Clinton,spoof
13065,Alec Guinness,bona-fide
13066,Christopher Hitchens,spoof
13067,Donald Trump,bona-fide
13068,Queen Elizabeth II,spoof
13069,Queen Elizabeth II,spoof
13070,FDR,bona-fide
13071,Queen Elizabeth II,bona-fide
13072,Alec Guinness,spoof
13073,JFK,bona-fide
13074,Ayn Rand,spoof
13075,Ronald Reagan,spoof
13076,Alec Guinness,bona-fide
13077,Ronald Reagan,spoof
13078,George W. Bush,spoof
13079,Bill Burr,bona-fide
13080,Bill Clinton,spoof
13081,Alec Guinness,bona-fide
13082,Barack Obama,bona-fide
13083,Barack Obama,spoof
13084,Bernie Sanders,spoof
13085,The Notorious B.I.G.,spoof
13086,Bill Clinton,bona-fide
13087,Barack Obama,bona-fide
13088,Bernie Sanders,spoof
13089,Bernie Sanders,spoof
13090,Ayn Rand,spoof
13091,Bill Clinton,spoof
13092,Bill Clinton,spoof
13093,Ayn Rand,bona-fide
13094,Alan Watts,spoof
13095,Mr. Rogers,spoof
13096,Barack Obama,bona-fide
13097,Donald Trump,bona-fide
13098,Ayn Rand,bona-fide
13099,Donald Trump,bona-fide
13100,Alec Guinness,bona-fide
13101,Alec Guinness,bona-fide
13102,Alec Guinness,spoof
13103,Ayn Rand,bona-fide
13104,Barack Obama,bona-fide
13105,Winston Churchill,bona-fide
13106,Alec Guinness,bona-fide
13107,Alec Guinness,spoof
13108,Bernie Sanders,spoof
13109,Alec Guinness,spoof
13110,Ayn Rand,spoof
13111,Ayn Rand,spoof
13112,Christopher Hitchens,bona-fide
13113,George Carlin,spoof
13114,Alec Guinness,bona-fide
13115,Christopher Hitchens,bona-fide
13116,Christopher Hitchens,spoof
13117,Donald Trump,bona-fide
13118,Bill Clinton,spoof
13119,Christopher Hitchens,bona-fide
13120,Scarlett Johansson,spoof
13121,Ayn Rand,bona-fide
13122,Donald Trump,bona-fide
13123,Barack Obama,bona-fide
13124,Louis Farrakhan,bona-fide
13125,Donald Trump,bona-fide
13126,Barack Obama,bona-fide
13127,Christopher Hitchens,spoof
13128,Alec Guinness,spoof
13129,Martin Luther King,bona-fide
13130,Alec Guinness,bona-fide
13131,Alec Guinness,bona-fide
13132,Alexandria Ocasio-Cortez,bona-fide
13133,Donald Trump,bona-fide
13134,Winston Churchill,spoof
13135,Alec Guinness,bona-fide
13136,Dwight Eisenhower,bona-fide
13137,Ayn Rand,bona-fide
13138,Alan Watts,spoof
13139,Barack Obama,bona-fide
13140,Barack Obama,bona-fide
13141,Bernie Sanders,spoof
13142,Dwight Eisenhower,spoof
13143,Donald Trump,bona-fide
13144,Donald Trump,bona-fide
13145,Bernie Sanders,bona-fide
13146,Norm MacDonald,spoof
13147,Donald Trump,bona-fide
13148,Kanye West,bona-fide
13149,Bill Clinton,bona-fide
13150,Barack Obama,bona-fide
13151,Barack Obama,bona-fide
13152,Alec Guinness,spoof
13153,Bill Clinton,bona-fide
13154,Bernie Sanders,bona-fide
13155,JFK,bona-fide
13156,George Carlin,spoof
13157,Alexandria Ocasio-Cortez,bona-fide
13158,Donald Trump,bona-fide
13159,Barack Obama,bona-fide
13160,Ayn Rand,bona-fide
13161,Alec Guinness,spoof
13162,Nick Offerman,bona-fide
13163,Bernie Sanders,bona-fide
13164,Richard Nixon,spoof
13165,Donald Trump,bona-fide
13166,JFK,bona-fide
13167,Donald Trump,bona-fide
13168,Mr. Rogers,spoof
13169,Donald Trump,bona-fide
13170,Christopher Hitchens,bona-fide
13171,Winston Churchill,spoof
13172,Ayn Rand,spoof
13173,Adam Driver,spoof
13174,Donald Trump,bona-fide
13175,Alec Guinness,spoof
13176,Martin Luther King,bona-fide
13177,Barack Obama,bona-fide
13178,Ayn Rand,spoof
13179,Alec Guinness,bona-fide
13180,Ayn Rand,spoof
13181,Winston Churchill,spoof
13182,Arnold Schwarzenegger,bona-fide
13183,Arnold Schwarzenegger,bona-fide
13184,Christopher Hitchens,bona-fide
13185,Bernie Sanders,spoof
13186,Bernie Sanders,spoof
13187,Bill Clinton,bona-fide
13188,Bernie Sanders,spoof
13189,Robert Kardashian,spoof
13190,Barack Obama,bona-fide
13191,Christopher Hitchens,bona-fide
13192,Bill Clinton,bona-fide
13193,Arnold Schwarzenegger,bona-fide
13194,Bernie Sanders,bona-fide
13195,Alec Guinness,bona-fide
13196,Barack Obama,bona-fide
13197,Kamala Harris,bona-fide
13198,Mark Zuckerberg,spoof
13199,Donald Trump,bona-fide
13200,Barack Obama,spoof
13201,Alexandria Ocasio-Cortez,bona-fide
13202,Milton Friedman,bona-fide
13203,Lyndon Johnson,bona-fide
13204,Alec Guinness,spoof
13205,Alec Guinness,bona-fide
13206,JFK,spoof
13207,Bill Clinton,bona-fide
13208,Donald Trump,bona-fide
13209,Alec Guinness,spoof
13210,FDR,bona-fide
13211,Alec Guinness,bona-fide
13212,Alec Guinness,bona-fide
13213,Christopher Hitchens,bona-fide
13214,FDR,spoof
13215,Donald Trump,bona-fide
13216,Alec Guinness,spoof
13217,Barack Obama,bona-fide
13218,Bill Clinton,bona-fide
13219,Bill Clinton,bona-fide
13220,Bernie Sanders,spoof
13221,Bill Clinton,spoof
13222,Ronald Reagan,spoof
13223,Bill Clinton,bona-fide
13224,Richard Nixon,spoof
13225,Orson Welles,spoof
13226,Barack Obama,bona-fide
13227,Christopher Hitchens,bona-fide
13228,Donald Trump,bona-fide
13229,Ronald Reagan,bona-fide
13230,Bernie Sanders,spoof
13231,Barack Obama,bona-fide
13232,Alec Guinness,spoof
13233,Bernie Sanders,bona-fide
13234,Bernie Sanders,bona-fide
13235,Barack Obama,bona-fide
13236,Winston Churchill,bona-fide
13237,Donald Trump,bona-fide
13238,Barack Obama,bona-fide
13239,Barack Obama,bona-fide
13240,Arnold Schwarzenegger,bona-fide
13241,Queen Elizabeth II,spoof
13242,Ronald Reagan,bona-fide
13243,Christopher Hitchens,bona-fide
13244,Ayn Rand,bona-fide
13245,George W. Bush,spoof
